case_id,map_size,structure_type,seed,obstacle_rate,grid_sha256,start,goal,optimal_cost,target_cases_per_structure
size2000_large_block_seed2020580834,2000,large_block,2020580834,0.2,e75b6da4d347b2f8d0502b11460e693bf9eef56c46036642ad2c7b7771813cec,"1616,295","295,1729",2755,50
size2000_large_block_seed2020580835,2000,large_block,2020580835,0.3,413da3fdb9ebf6b94284bacc4846f18232c5361ef4ee3144b917b2a332b18cf0,"757,1458","838,85",1454,50
size2000_large_block_seed2020580836,2000,large_block,2020580836,0.4,1fe02a907c63ed50664d3edcdbfcc3f72e1be5b541457d25975118e9f7476b1f,"936,500","1499,1310",1373,50
size2000_large_block_seed2020580837,2000,large_block,2020580837,0.1,283e5958f5c74a7f276e788801dbfb4039fe77ce1fc5020e555fb6d38600aa72,"60,1014","426,1816",1168,50
size2000_large_block_seed2020580838,2000,large_block,2020580838,0.2,a94f680e81b39df223e3b04a0cecb7d850cbf13c8f0de19548b20edad3411b56,"1977,1761","224,1039",2475,50
size2000_large_block_seed2020580839,2000,large_block,2020580839,0.3,371806bb3c4aba6ffcf325eae7aca7863d5470367e16b1d26fb11a2a14f3d246,"1704,1232","1703,1042",191,50
size2000_large_block_seed2020580840,2000,large_block,2020580840,0.4,335fad959c76b637095818ce38c2c5b5cede1a9409f86d17f8000690cd49b974,"84,1045","1490,542",2347,50
size2000_large_block_seed2020580841,2000,large_block,2020580841,0.1,42aeda25ada6fdd76f61c8bbe6f00167fa4c1f976ab487291127acbe47f4cb74,"214,1540","385,1980",611,50
size2000_large_block_seed2020580842,2000,large_block,2020580842,0.2,4f0d590f553d323ed8a7115db8f86e0fb47f02390becf444f709f3d270ac279e,"614,721","1698,94",1711,50
size2000_large_block_seed2020580843,2000,large_block,2020580843,0.3,9ce8465cde79a3918e6166ac2ccd42f5fff24a109971b8b001ab16f6b8d59c94,"34,402","117,1717",1398,50
size2000_large_block_seed2020580844,2000,large_block,2020580844,0.4,7009392db04ab4e90f457a3c8a63ce01de76d51a065c7f6786fdc3c047042a59,"100,1189","1796,1949",2556,50
size2000_large_block_seed2020580845,2000,large_block,2020580845,0.1,afced32b8c71856e0d5682f57aa12862b2afec3a73b4f023a9f4f8b9ea895632,"1505,1472","1278,75",1624,50
size2000_large_block_seed2020580846,2000,large_block,2020580846,0.2,1d31baa1b1cd564a762391e6c865557e6f5c79057cafaf89451508b900459c8c,"1581,734","1657,488",322,50
size2000_large_block_seed2020580847,2000,large_block,2020580847,0.3,7190e95b698dcd18b2f4ba1d43d53542ceb89673826efa2e8f1bd2a1bd11158b,"1670,1974","1646,1894",104,50
size2000_large_block_seed2020580848,2000,large_block,2020580848,0.4,47ad3b0839476e681890af8101b040f446ac46e9f90d2a9a1b7d238032abd41a,"1914,1870","336,553",3153,50
size2000_large_block_seed2020580849,2000,large_block,2020580849,0.1,20fbf0b2f5bfacb7aee395d6fb4eecd884ee9c8fab980949ba1e1fa3d7e345ba,"729,944","42,110",1521,50
size2000_large_block_seed2020580850,2000,large_block,2020580850,0.2,3a971b92d6a4cfa2c6794e1146c6346435232c63e98ca63f7402e7fe7e8818b0,"1623,1702","26,1794",1689,50
size2000_narrow_corridor_seed2020680801,2000,narrow_corridor,2020680801,0.1,43a35385e3fabd2748120966e254da4a3d9f75f061d2c8544af2a69b9a266093,"547,1344","1356,1744",1209,50
size2000_narrow_corridor_seed2020680802,2000,narrow_corridor,2020680802,0.2,319896b51c26de156a95d1e6a77b42eb4457a00c5adf0a459e4c83f91105581a,"1074,560","1239,229",496,50
size2000_narrow_corridor_seed2020680803,2000,narrow_corridor,2020680803,0.3,cf7c03b97c9bf813781590c06a4f61e81ea437687f48cf530f2f7418b41c868a,"109,1764","1099,1376",1378,50
size2000_narrow_corridor_seed2020680804,2000,narrow_corridor,2020680804,0.4,eadcd1c6fd96d7f6c6ec8e6b47fb54433bd77955775a88db6caeead0bb38ff63,"824,1379","1967,448",2074,50
size2000_narrow_corridor_seed2020680805,2000,narrow_corridor,2020680805,0.1,b5c60fdc1889f946be8625f63710701d2c688c4c375c73d272f88bc2f5123a18,"1416,467","1824,1869",2288,50
size2000_narrow_corridor_seed2020680806,2000,narrow_corridor,2020680806,0.2,bc82a691e6a3d0c7c9e8b7b8fa93c12547977b0995ce86817a71366849349ea8,"1248,170","1995,1694",2657,50
size2000_narrow_corridor_seed2020680807,2000,narrow_corridor,2020680807,0.3,8334acd0fad98c3b76633725ab1514367b7f9b6aee3bd4d833bf34bcff21f635,"1378,1956","1087,1598",649,50
size2000_narrow_corridor_seed2020680808,2000,narrow_corridor,2020680808,0.4,3532f4b315890d9eb5e9c8f02e5b2a149f9b64f53f194123c584eb60c7e1a57f,"908,1560","181,447",2598,50
size2000_narrow_corridor_seed2020680809,2000,narrow_corridor,2020680809,0.1,8311054ca2407e565be5ea96c026440fffb89b9a10940bf273eee5dba6cad459,"622,1698","155,632",2925,50
size2000_narrow_corridor_seed2020680810,2000,narrow_corridor,2020680810,0.2,8604b7ff88c8998bc4d17e7fddb867c58bc639b8a9761256a4f85157894aa90d,"1956,61","1162,213",946,50
size2000_narrow_corridor_seed2020680811,2000,narrow_corridor,2020680811,0.3,d6b22a84b44409f9e7b1f64972a0981e3c58857bc00df161f9770acacbb84a73,"1744,1941","957,1490",1238,50
size2000_narrow_corridor_seed2020680812,2000,narrow_corridor,2020680812,0.4,27ee37d4c18b79705bfdc70cc6f632a47ee270e038e64ed8156b3020ee655642,"884,1456","199,1715",944,50
size2000_narrow_corridor_seed2020680813,2000,narrow_corridor,2020680813,0.1,700cba2e5be1ab884547246badef00c8d4cebcbfade348174feb78680c3a4e11,"1320,135","289,1824",2930,50
size2000_narrow_corridor_seed2020680814,2000,narrow_corridor,2020680814,0.2,467960d26b8b4c8f95ff92ad60afd1737800515ff5d306eece2dbf911e052615,"8,1367","1612,531",2440,50
size2000_narrow_corridor_seed2020680815,2000,narrow_corridor,2020680815,0.3,1baaf3081631e36edb834b9cf3f3cbc01aa68592cccac1a093707d0a7da30150,"410,1344","461,644",2705,50
size2000_narrow_corridor_seed2020680816,2000,narrow_corridor,2020680816,0.4,93e42ed43b3661b9484bd375944648771a694b7199666510a140425f6c3de7e9,"342,296","641,1950",2475,50
size2000_narrow_corridor_seed2020680817,2000,narrow_corridor,2020680817,0.1,c07efd2b15c22ad999f869b81c146b485748804c0b169af96efceaf4cd400b83,"967,220","1092,1785",2392,50
size2000_narrow_corridor_seed2020680818,2000,narrow_corridor,2020680818,0.2,130cb72804a3cc524dbe7acbbec58d809f076d9aea0baeda15bfab86bb3b0662,"1919,1725","1323,444",2831,50
size2000_narrow_corridor_seed2020680819,2000,narrow_corridor,2020680819,0.3,ad8545ce826d627323d2d241c65ed7b87b666609f50c778a71587ef726ef4c8f,"1837,119","431,1425",2712,50
size2000_narrow_corridor_seed2020680820,2000,narrow_corridor,2020680820,0.4,13ad3dff0e8658c09598937827eeb31231d0fd183cf8f4590dc8ea2f74922022,"930,289","674,284",261,50
size2000_narrow_corridor_seed2020680821,2000,narrow_corridor,2020680821,0.1,543051156ae5bf38f8daa5c10216ec5e020213fbb0706ab2a6eb11442ee425be,"662,486","1218,546",616,50
size2000_narrow_corridor_seed2020680822,2000,narrow_corridor,2020680822,0.2,07bde8091d41821415efc3054d90bd592310c97c5468f7ae44fc5eccff8c7055,"99,356","1128,527",1200,50
size2000_narrow_corridor_seed2020680823,2000,narrow_corridor,2020680823,0.3,9b3cd411d2cb5d7fbca30d6df7d4f77f66bb6d68c22c72e020d9a5b2e127b746,"1848,301","255,1428",2720,50
size2000_narrow_corridor_seed2020680824,2000,narrow_corridor,2020680824,0.4,51893e0957bc7dbfbe497c7cdd0b3f46ad6309409dc10e0f25e33ee59c9bcf87,"95,1948","554,1702",705,50
size2000_narrow_corridor_seed2020680825,2000,narrow_corridor,2020680825,0.1,94ce95caed50e24320c73a4ae0b3539ad2c1f40806dadfa3409de5c7f0e08ce0,"1045,111","274,192",852,50
size2000_narrow_corridor_seed2020680826,2000,narrow_corridor,2020680826,0.2,47ff4f1243614a0258cd1e0c6e91766f7abaad0c89069beb94603c8e1ae56f74,"532,189","567,1891",2541,50
size2000_narrow_corridor_seed2020680827,2000,narrow_corridor,2020680827,0.3,6c6d17ffd0ab2ecbc3fdb8fe02688677bcd1b6ea61d9b0d032c74611019268bb,"1889,1610","542,1477",1480,50
size2000_narrow_corridor_seed2020680828,2000,narrow_corridor,2020680828,0.4,4dcc46bb6562b1c802cc8471594f2c628069e368ca9ed674e936bdef35bdffdf,"1298,507","1776,1760",1731,50
size2000_narrow_corridor_seed2020680829,2000,narrow_corridor,2020680829,0.1,857a3013d082372f48ff95e5a6b7c6b6a5161007791efcc0d0be48176e985097,"302,148","939,431",920,50
size2000_narrow_corridor_seed2020680830,2000,narrow_corridor,2020680830,0.2,f89c754fa8152f639f747f426bc6a5ad4374e960228213131aacd92f4b6a0086,"1851,1856","1166,1430",1111,50
size2000_narrow_corridor_seed2020680831,2000,narrow_corridor,2020680831,0.3,a4d5bfed1576b30fd14db3ac865d65c29f7aaaed3588a8d86401ca183ddc6d0a,"161,1639","1003,73",3180,50
size2000_narrow_corridor_seed2020680832,2000,narrow_corridor,2020680832,0.4,7bd8be5cabc457146cb3e7e0f0d7e9ec8ec8a5a1ffacb0285ddb044194f890e3,"1659,1700","487,1713",1199,50
size2000_narrow_corridor_seed2020680833,2000,narrow_corridor,2020680833,0.1,225b5890c87f7887fdb89aa2684d2203ec26e937cd6a0c0295ce62a2311c1391,"258,1993","1352,315",2772,50
size2000_narrow_corridor_seed2020680834,2000,narrow_corridor,2020680834,0.2,68739d1cff8983c57c913bb471460623f05b5c6b33130d7303c7e9f3f7ccc323,"34,1591","224,1729",328,50
size2000_narrow_corridor_seed2020680835,2000,narrow_corridor,2020680835,0.3,6d7dfcd058b899f6ec88023de64f2c3310f90e36ae50f44db17276a510017f1b,"1659,1804","295,583",2585,50
size2000_narrow_corridor_seed2020680836,2000,narrow_corridor,2020680836,0.4,16f30450ba4f400ceeab3df086fbdaefc9b124f409c46f0c90c97983f30a63e0,"706,406","1385,155",930,50
size2000_narrow_corridor_seed2020680837,2000,narrow_corridor,2020680837,0.1,deef68cca471bc26b29850c6986d8f5350fd9b732684367f46dee70f7e24cc30,"1576,1500","1139,327",2456,50
size2000_narrow_corridor_seed2020680838,2000,narrow_corridor,2020680838,0.2,49a45f7cbcc6fe6445faf3f439b99a4e3891aee031a1000c1d361e1939370422,"1761,542","435,1521",2305,50
size2000_narrow_corridor_seed2020680839,2000,narrow_corridor,2020680839,0.3,17d2577dec8b3e928e1a3dfbef8ecb84f3a3b36ea5c2869b011a76e13ba09bed,"1365,45","939,1953",2510,50
size2000_narrow_corridor_seed2020680840,2000,narrow_corridor,2020680840,0.4,08be9e93f5401dbb23f5c36928e195fccc1366eba0fde6e503525ed68052c69a,"1567,469","1990,1592",1924,50
size2000_narrow_corridor_seed2020680841,2000,narrow_corridor,2020680841,0.1,b5596c001fcd9bf118071ad29064fb9b6497113f2876e174e1936d60bda8bc35,"1968,1483","1287,95",3025,50
size2000_narrow_corridor_seed2020680842,2000,narrow_corridor,2020680842,0.2,b347e9e5d45edab2ab770302c642f37ceacb4059a7b5267410c63e934c239802,"958,246","373,1463",1918,50
size2000_narrow_corridor_seed2020680843,2000,narrow_corridor,2020680843,0.3,f995bc934b68f04e5cdd173668d509bd5528ca367b64a4d0271ec590b3568f8e,"541,313","1992,1881",3019,50
size2000_narrow_corridor_seed2020680844,2000,narrow_corridor,2020680844,0.4,0c36cf7ff0377a0d2719df95a933448815925eddf961e137292e014e2457fa6c,"80,334","1417,1506",2509,50
size2000_narrow_corridor_seed2020680845,2000,narrow_corridor,2020680845,0.1,a3502716bb8f9e45e23f6c3f1e238b08044e21d318cdaf8e2adb23952096516d,"894,1649","1029,289",1831,50
size2000_narrow_corridor_seed2020680846,2000,narrow_corridor,2020680846,0.2,47563d5a38f65da3f6e3b6822e577c981229d968803d22e805ce13c774fed142,"1168,420","1065,661",344,50
size2000_narrow_corridor_seed2020680847,2000,narrow_corridor,2020680847,0.3,4eac360f990dbfe255848e5c988042d9f64af798f2e0666f1e9671cd21fb3db9,"1348,1563","610,1748",923,50
size2000_narrow_corridor_seed2020680848,2000,narrow_corridor,2020680848,0.4,918f33337eb6f281aa9c73ffbb8f8e766a534b885f5330f08b50541a9648f36e,"908,131","1886,181",1028,50
size2000_narrow_corridor_seed2020680849,2000,narrow_corridor,2020680849,0.1,aedb4d05ae2017b69c14d5ac4ddc4287eb131671a6a8124c7071425929bd1251,"1170,591","566,14",1181,50
size2000_narrow_corridor_seed2020680850,2000,narrow_corridor,2020680850,0.2,9af803383b6009d145928528ad6dd817cc41b0497bd4869cbda181d79e4c07db,"172,67","1065,495",1321,50
